loan_id,applicant_id,tujuan_pinjaman,jumlah_pinjaman,tenor_bulan,suku_bunga_persen,angsuran_bulanan,tanggal_pengajuan,status_persetujuan,skor_kredit,agunan,nilai_agunan,flag_default
LN000972,APP00770,  Renovasi Rumah,Rp 84100000,24,16.63,4143000,2025-11-21,Disetujui,3,Tidak,0,0
LN000973,APP00771,KPR,Rp 908000000,300,5.54,5598000,2023-09-05,Disetujui,1,Ya,1034300000,0
LN000974,APP00772,KPR,928200000,240,17.75,14147000,2024-03-29,Disetujui,3,Ya,1545300000,0
LN000975,APP00773, KKB ,467600000,24,18.0,23345000,2023-07-19,disetujui,2,Ya,544400000,1
LN000976,APP00774,Renovasi Rumah,250900000,60,15.78,6072000,2024-06-12,disetujui,1,Tidak,0,0
LN000977,APP00774,Kredit Tanpa Agunan,15600000,6,10.94,2684000,2024-07-01,DITOLAK,4,Tidak,0,
LN000978,APP00775,Kredit Multiguna,114400000,12,16.21,10391000,2023-11-01,DISETUJUI,1,Ya,190900000,0
LN000979,APP00776,KKB,457500000,48,10.08,11621000,2025-10-02,DALAM PROSES,4,Ya,712800000,
LN000980,APP00777, Renovasi Rumah ,146200000,60,8.78,3019000,2023-07-25,DISETUJUI,2,Tidak,0,0
LN000981,APP00777,Modal Usaha,446400000,24,15.0,21644000,2024-04-08,Approved,5,Ya,889200000,0
LN000982,APP00778,KKB,150000000,48,6.28,3542000,2024-03-21,DITOLAK,2,Ya,266700000,
LN000983,APP00779,  Kredit Tanpa Agunan,IDR 13000000,6,13.94,2256000,2025-10-29,DISETUJUI,1,Tidak,0,0
LN000984,APP00780, Renovasi Rumah ,Rp. 95600000,60,11.69,2112000,2024-12-23,Rejected,5,Tidak,0,
LN000985,APP00781,Pendidikan,Rp. 56100000,24,7.31,2520000,2025-04-29,ditolak,5,Tidak,0,
LN000986,APP00782,Modal Usaha,64500000,24,11.11,3010000,2024-04-17,DALAM PROSES,1,Ya,67500000,
LN000987,APP00783,Konsumtif,Rp20800000,24,15.13,1010000,2023-03-09,Disetujui,5,Tidak,0,0
LN000988,APP00783, KKB ,293900000,48,6.05,6909000,2023-02-24,DISETUJUI,2,Ya,363100000,0
LN000989,APP00784,Modal Usaha,Rp 437100000,36,13.67,14869000,2024-07-22,disetujui,4,Ya,686700000,0
LN000990,APP00785,Modal Usaha,415100000,12,15.75,37613000,2025-06-02,Rejected,3,Ya,813400000,
LN000991,APP00786,Konsumtif  ,27000000,12,11.12,2388000,2023-10-06,Ditolak,3,Tidak,0,
LN000992,APP00787,Modal Usaha  ,293400000,36,8.21,9223000,2025-08-17,Rejected,1,Ya,241000000,
LN000993,APP00788,Pendidikan,Rp91500000,24,7.45,4115000,2024-08-01,DISETUJUI,1,Tidak,0,0
LN000994,APP00789,  Konsumtif,18000000,12,15.01,1625000,2025-07-22,DISETUJUI,2,Tidak,0,0
LN000995,APP00790,KKB,201400000,60,9.02,4183000,2023-03-13,Approved,2,Ya,289500000,0
LN000996,APP00791,Renovasi Rumah,114700000,12,14.86,10345000,2024-08-07,disetujui,4,Tidak,0,0
LN000997,APP00792,Renovasi Rumah,260000000,60,5.73,4994000,2025-02-24,ditolak,5,Tidak,0,
LN000998,APP00793,Modal Usaha,90200000,12,6.95,7803000,2024-10-11,DISETUJUI,1,Ya,117600000,0
LN000999,APP00794,Konsumtif,23600000,12,11.83,2095000,2023-05-20,Rejected,3,Tidak,0,
LN001000,APP00795, KKB ,170700000,60,9.23,3563000,2024-08-18,Ditolak,1,Ya,297400000,
LN001001,APP00796,Pendidikan,63800000,24,7.99,2885000,2024-11-11,Pending,1,Tidak,0,
LN001002,APP00797,Kredit Tanpa Agunan,14200000,36,13.77,484000,2025-10-31,Pending,2,Tidak,0,
LN001003,APP00798,KKB,430100000,48,12.2,11368000,2023-11-11,Ditolak,3,Ya,354600000,
LN001004,APP00799,KKB,448500000,36,7.31,13912000,2025-04-15,DITOLAK,2,Ya,571400000,
LN001005,APP00799,Pendidikan  ,19500000,36,16.27,688000,2023-03-29,Ditolak,2,Tidak,0,
LN001006,APP00800, KPR ,Rp. 203400000,180,13.21,2602000,2024-12-24,DITOLAK,2,Ya,207500000,
LN001007,APP00801,  Kredit Tanpa Agunan  ,Rp 33400000,24,14.15,1606000,2023-09-21,DITOLAK,4,Tidak,0,
LN001008,APP00801,KKB,295200000,12,12.62,26314000,2023-11-15,ditolak,1,Ya,467300000,
LN001009,APP00802,Kredit Tanpa Agunan,Rp36100000,24,13.78,1730000,2025-09-18,DISETUJUI,1,Tidak,0,0
LN001010,APP00803,Konsumtif,12800000,6,7.69,2181000,2023-05-23,Approved,3,Tidak,0,0
LN001011,APP00804,KKB,388000000,24,16.28,19050000,2023-03-03,Pending,2,Ya,748200000,
LN001012,APP00804,Renovasi Rumah,231700000,60,16.54,5701000,2025-04-24,Ditolak,2,Tidak,0,
LN001013,APP00805,Kredit Multiguna,IDR 87800000,24,9.79,4043000,2025-05-16,DITOLAK,4,Ya,152700000,
LN001014,APP00806,Kredit Tanpa Agunan,IDR 43400000,24,14.3,2090000,2025-01-12,Disetujui,2,Tidak,0,0
LN001015,APP00806,Konsumtif,20800000,6,14.7,3617000,2025-10-19,Approved,3,Tidak,0,0
LN001016,APP00807,Kredit Tanpa Agunan,9800000,12,13.84,879000,2023-06-30,disetujui,3,Tidak,0,0
LN001017,APP00808,Kredit Tanpa Agunan,Rp 16800000,36,9.34,537000,2024-09-02,DISETUJUI,2,Tidak,0,0
LN001018,APP00809,Kredit Tanpa Agunan,Rp 19600000,6,5.8,3322000,2025-03-17,Disetujui,1,Tidak,0,0
LN001019,APP00810,KPR  ,1156300000,300,11.01,11341000,2023-04-24,DALAM PROSES,4,Ya,1620800000,
LN001020,APP00811,Modal Usaha,489000000,60,14.73,11564000,2024-05-19,DITOLAK,2,Ya,485100000,
LN001021,APP00811,Kredit Tanpa Agunan,Rp 34600000,36,11.09,1134000,2023-05-06,Disetujui,1,Tidak,0,0
LN001022,APP00812,  Kredit Tanpa Agunan,45900000,6,9.23,7857000,2024-01-10,dalam proses,5,Tidak,0,
LN001023,APP00812,  Modal Usaha,Rp 436600000,12,7.76,37931000,2023-09-21,Approved,2,Ya,596000000,0
LN001024,APP00813,Renovasi Rumah,60700000,36,11.5,2002000,2023-06-21,ditolak,3,Tidak,0,
LN001025,APP00813,Pendidikan,13500000,36,15.35,470000,2023-06-24,disetujui,3,Tidak,0,0
LN001026,APP00814,Pendidikan,53500000,24,13.98,2568000,2024-10-23,ditolak,3,Tidak,0,
LN001027,APP00815,Kredit Multiguna,49700000,60,15.12,1185000,2023-12-30,Rejected,1,Ya,53800000,
LN001028,APP00816,Konsumtif,5500000,12,14.44,495000,2024-02-02,Approved,4,Tidak,0,0
LN001029,APP00817,Renovasi Rumah,Rp287800000,36,10.36,9335000,2025-01-07,Disetujui,2,Tidak,0,0
LN001030,APP00818,KKB,345600000,36,14.44,11886000,2023-04-11,DITOLAK,1,Ya,500400000,
LN001031,APP00818,KPR,1804500000,180,12.06,21727000,2023-01-25,Approved,1,Ya,1446900000,0
LN001032,APP00819,Konsumtif,29000000,12,8.3,2527000,2025-06-10,Approved,1,Tidak,0,0
LN001033,APP00820,Kredit Tanpa Agunan,47500000,24,10.05,2193000,2024-11-07,Approved,1,Tidak,0,0
LN001034,APP00821,Modal Usaha,277400000,24,7.03,12424000,2025-05-31,dalam proses,1,Ya,260000000,
LN001035,APP00821,Modal Usaha  ,280300000,36,7.69,8744000,2025-10-18,DISETUJUI,5,Ya,241200000,0
LN001036,APP00822, KPR ,Rp 742200000,240,6.7,5621000,2025-05-03,DISETUJUI,2,Ya,1403500000,0
LN001037,APP00822,Konsumtif,17100000,6,17.69,2999000,2025-04-19,Disetujui,2,Tidak,0,0
LN001038,APP00823,Renovasi Rumah,280200000,24,10.06,12938000,2025-01-17,DISETUJUI,2,Tidak,0,0
LN001039,APP00824,Pendidikan,92900000,36,10.88,3036000,2024-05-16,Approved,3,Tidak,0,0
LN001040,APP00825,Kredit Tanpa Agunan,Rp. 21300000,24,7.35,957000,2025-09-07,disetujui,2,Tidak,0,0
LN001041,APP00826,Renovasi Rumah,296600000,60,10.78,6416000,2025-02-24,Pending,1,Tidak,0,
LN001042,APP00827,Konsumtif,Rp 21900000,24,11.99,1031000,2024-03-28,Disetujui,1,Tidak,0,0
LN001043,APP00828,KPR,886500000,180,9.56,9289000,2023-08-21,disetujui,2,Ya,1294900000,0
LN001044,APP00829,Kredit Multiguna,Rp 88000000,48,6.63,2092000,2025-08-19,Approved,1,Ya,134800000,0
LN001045,APP00830,Modal Usaha,219600000,24,16.4,10794000,2025-01-24,Ditolak,2,Ya,421500000,
LN001046,APP00831,Kredit Multiguna,145200000,24,14.49,7005000,2023-09-03,DITOLAK,4,Ya,207700000,
LN001047,APP00832,Kredit Multiguna,198300000,48,17.8,5804000,2025-08-10,dalam proses,2,Ya,169900000,
LN001048,APP00833,Kredit Tanpa Agunan,Rp 32600000,6,12.4,5632000,2025-10-18,Ditolak,1,Tidak,0,
LN001049,APP00833, Renovasi Rumah ,169000000,36,13.6,5743000,2025-06-27,Ditolak,3,Tidak,0,
LN001050,APP00834,KPR,Rp. 1148000000,300,8.01,8868000,2024-01-08,DITOLAK,1,Ya,1408400000,
LN001051,APP00835,KPR,914200000,300,8.96,7647000,2023-06-10,Rejected,2,Ya,864200000,
LN001052,APP00836,Pendidikan,79300000,12,14.32,7132000,2025-07-31,Rejected,5,Tidak,0,
LN001053,APP00837,Pendidikan,31900000,12,9.74,2801000,2025-03-13,DISETUJUI,3,Tidak,0,1
LN001054,APP00838,Konsumtif,26900000,24,17.66,1339000,2024-12-16,Disetujui,1,Tidak,0,0
LN001055,APP00839,KKB,220500000,48,12.12,5820000,2025-07-10,DITOLAK,4,Ya,224900000,
LN001056,APP00839,Modal Usaha,261500000,24,6.45,11643000,2023-12-16,disetujui,1,Ya,241700000,0
LN001057,APP00840,Pendidikan,76200000,24,5.43,3358000,2024-06-18,Ditolak,2,Tidak,0,
LN001058,APP00841,Kredit Multiguna,63400000,60,10.13,1351000,2024-11-19,DITOLAK,1,Ya,81100000,
LN001059,APP00842,Konsumtif,28300000,6,14.56,4919000,2024-10-31,Approved,4,Tidak,0,1
LN001060,APP00843,Kredit Multiguna,105000000,12,8.82,9174000,2024-01-02,Disetujui,4,Ya,178300000,0
LN001061,APP00844,Pendidikan,Rp. 48700000,48,6.97,1166000,2024-12-02,Disetujui,1,Tidak,0,0
LN001062,APP00845,KKB,IDR 58800000,36,6.11,1792000,2023-05-02,Rejected,3,Ya,113100000,
LN001063,APP00846,KKB,Rp 279800000,12,6.12,24097000,2025-01-21,DITOLAK,5,Ya,253800000,
LN001064,APP00847,Pendidikan,Rp11000000,12,5.54,944000,2024-09-30,Approved,1,Tidak,0,0
LN001065,APP00848,KPR,1597600000,240,9.03,14405000,2024-09-22,Ditolak,1,Ya,2522500000,
LN001066,APP00849,Modal Usaha,443300000,60,7.75,8936000,2024-03-21,Disetujui,2,Ya,817900000,0
LN001067,APP00849,Konsumtif,3300000,24,14.48,159000,2024-04-27,DISETUJUI,3,Tidak,0,0
LN001068,APP00850,Kredit Tanpa Agunan,IDR 31900000,12,13.73,2860000,2023-03-14,Ditolak,3,Tidak,0,
LN001069,APP00851,Kredit Tanpa Agunan,Rp 38300000,12,15.95,3474000,2023-08-02,Approved,3,Tidak,0,0
LN001070,APP00852,Konsumtif,29700000,6,17.38,5204000,2025-10-23,Dalam Proses,4,Tidak,0,
LN001071,APP00853,KPR  ,693500000,300,8.82,5735000,2023-08-11,DITOLAK,2,Ya,858400000,
LN001072,APP00854, Kredit Tanpa Agunan ,15300000,24,10.71,711000,2023-08-17,Approved,1,Tidak,0,0
LN001073,APP00854,Kredit Tanpa Agunan,16600000,12,15.23,1500000,2024-12-27,Pending,3,Tidak,0,
LN001074,APP00855,KPR,IDR 1392700000,60,13.2,31831000,2025-11-01,DITOLAK,2,Ya,1893400000,
LN001075,APP00856,KKB,277800000,12,16.62,25287000,2023-12-20,Approved,5,Ya,249700000,0
LN001076,APP00856,Pendidikan,10000000,36,8.41,315000,2023-08-03,disetujui,2,Tidak,0,0
LN001077,APP00857,Kredit Tanpa Agunan,Rp45000000,24,14.47,2171000,2025-01-25,disetujui,3,Tidak,0,0
LN001078,APP00858,  Konsumtif  ,20700000,6,8.31,3534000,2025-11-02,disetujui,2,Tidak,0,1
LN001079,APP00858,  Konsumtif  ,10300000,24,10.1,476000,2024-10-28,Rejected,1,Tidak,0,
LN001080,APP00859,  Konsumtif,Rp. 11400000,24,13.79,546000,2024-09-28,Disetujui,4,Tidak,0,0
LN001081,APP00860,Modal Usaha,171600000,24,9.23,7858000,2024-11-30,disetujui,2,Ya,166800000,0
LN001082,APP00861,KKB,419300000,36,9.48,13427000,2023-01-19,ditolak,2,Ya,803200000,
LN001083,APP00862,Pendidikan,5900000,36,10.23,191000,2025-10-27,ditolak,2,Tidak,0,
LN001084,APP00862,KPR,IDR 1141900000,120,11.12,15807000,2023-11-06,Disetujui,1,Ya,958200000,0
LN001085,APP00863,Modal Usaha,101300000,60,11.11,2208000,2025-07-13,DISETUJUI,1,Ya,130800000,0
LN001086,APP00864,Pendidikan,73000000,12,12.55,6505000,2024-08-22,DITOLAK,2,Tidak,0,
LN001087,APP00865,Kredit Multiguna,164400000,36,8.49,5189000,2024-02-02,Rejected,1,Ya,228000000,
LN001088,APP00866,Renovasi Rumah,Rp. 22500000,36,7.99,705000,2025-05-15,dalam proses,3,Tidak,0,
LN001089,APP00867,KKB,432900000,24,16.37,21273000,2025-09-17,disetujui,1,Ya,472700000,0
LN001090,APP00868,KKB,Rp 401200000,36,15.34,13975000,2023-07-16,ditolak,1,Ya,514900000,
LN001091,APP00869,KPR,456100000,300,7.89,3487000,2025-12-18,Ditolak,3,Ya,701300000,
LN001092,APP00870,Renovasi Rumah,149400000,60,12.07,3329000,2023-07-13,Disetujui,1,Tidak,0,0
LN001093,APP00871,Kredit Tanpa Agunan,33600000,6,11.5,5789000,2024-01-11,Approved,2,Tidak,0,1
LN001094,APP00872,Kredit Multiguna,48500000,36,16.22,1710000,2025-10-09,ditolak,3,Ya,47200000,
LN001095,APP00872,  Kredit Tanpa Agunan,48000000,6,17.26,8408000,2024-05-16,Disetujui,5,Tidak,0,1
LN001096,APP00873,  Konsumtif,22600000,24,11.45,1058000,2023-02-06,Approved,3,Tidak,0,0
LN001097,APP00874,Kredit Multiguna,123500000,60,10.14,2633000,2025-02-05,disetujui,2,Ya,160900000,0
LN001098,APP00875,KPR,1150300000,120,11.12,15924000,2024-02-06,disetujui,3,Ya,1546100000,0
LN001099,APP00876,Kredit Multiguna,17000000,12,9.44,1490000,2025-03-12,Approved,3,Ya,23400000,0
LN001100,APP00877,  Pendidikan,Rp. 92700000,48,13.11,2492000,2025-12-30,ditolak,3,Tidak,0,
LN001101,APP00878,  Pendidikan  ,28400000,24,12.75,1347000,2024-02-29,DISETUJUI,2,Tidak,0,0
LN001102,APP00879,Renovasi Rumah,153600000,36,11.36,5055000,2025-01-23,DISETUJUI,3,Tidak,0,0
LN001103,APP00880,KPR,323300000,240,15.58,4396000,2023-12-22,ditolak,1,Ya,424900000,
LN001104,APP00881,Pendidikan,53200000,36,13.43,1804000,2024-07-27,Ditolak,1,Tidak,0,
LN001105,APP00882,Konsumtif,Rp27100000,12,17.6,2479000,2023-04-22,Ditolak,1,Tidak,0,
LN001106,APP00883,Pendidikan,83900000,12,8.68,7325000,2024-03-05,Disetujui,4,Tidak,0,0
LN001107,APP00883,KKB,Rp. 76200000,12,9.06,6666000,2023-03-05,Approved,3,Ya,79200000,0
LN001108,APP00884,Kredit Multiguna,112900000,12,13.93,10133000,2024-02-29,disetujui,2,Ya,127800000,0
LN001109,APP00885, KKB ,207200000,12,16.75,18873000,2023-11-16,DISETUJUI,1,Ya,284000000,0
LN001110,APP00886,  Renovasi Rumah,44800000,36,14.91,1551000,2025-01-11,DISETUJUI,1,Tidak,0,0
LN001111,APP00887,Konsumtif,28800000,6,13.29,4988000,2023-11-19,Rejected,5,Tidak,0,
LN001112,APP00888,Modal Usaha,214100000,24,8.43,9725000,2024-05-06,Rejected,1,Ya,352300000,
LN001113,APP00888,Konsumtif,Rp. 5300000,6,10.16,910000,2024-10-30,ditolak,1,Tidak,0,
LN001114,APP00889,Konsumtif  ,16800000,12,8.74,1467000,2024-09-08,ditolak,2,Tidak,0,
LN001115,APP00890,Konsumtif,24900000,24,17.09,1232000,2025-10-07,Ditolak,3,Tidak,0,
LN001116,APP00891,Konsumtif,19500000,24,14.14,938000,2025-12-09,ditolak,3,Tidak,0,
LN001117,APP00892,KKB,220300000,12,6.22,18983000,2024-06-12,DISETUJUI,1,Ya,217800000,0
LN001118,APP00893,Konsumtif,9300000,6,16.9,1627000,2024-02-22,Disetujui,5,Tidak,0,1
LN001119,APP00893,KPR,1665400000,240,10.23,16326000,2024-10-19,disetujui,5,Ya,2640600000,1
LN001120,APP00894,KKB  ,398700000,12,17.13,36388000,2025-04-05,Dalam Proses,1,Ya,332800000,
LN001121,APP00895,Kredit Multiguna  ,Rp. 131300000,24,11.92,6176000,2023-07-05,ditolak,2,Ya,235500000,
LN001122,APP00896,Konsumtif,21700000,12,9.65,1904000,2025-05-14,DISETUJUI,1,Tidak,0,0
LN001123,APP00896,Renovasi Rumah,Rp 89700000,60,14.4,2106000,2025-06-15,Rejected,5,Tidak,0,
LN001124,APP00897,Modal Usaha,165600000,24,8.94,7561000,2023-05-23,Rejected,1,Ya,330900000,
LN001125,APP00897,Kredit Tanpa Agunan,14700000,24,16.82,726000,2025-12-17,DISETUJUI,1,Tidak,0,0
LN001126,APP00898,KKB,477700000,12,10.5,42109000,2025-11-12,DISETUJUI,1,Ya,679400000,0
LN001127,APP00899,  Modal Usaha  ,169800000,60,10.08,3614000,2023-10-28,Disetujui,3,Ya,194200000,0
LN001128,APP00900,Renovasi Rumah  ,188800000,12,10.59,16650000,2024-10-24,Rejected,1,Tidak,0,
LN001129,APP00900,KKB,170100000,36,13.33,5758000,2024-05-10,Ditolak,3,Ya,138500000,
LN001130,APP00901,Kredit Tanpa Agunan,Rp 43700000,24,10.89,2035000,2025-02-08,Disetujui,2,Tidak,0,0
LN001131,APP00902,Pendidikan,90100000,36,13.3,3049000,2025-09-27,Approved,2,Tidak,0,0
LN001132,APP00903,Konsumtif,3200000,6,13.64,555000,2025-10-25,Ditolak,1,Tidak,0,
LN001133,APP00904,  Konsumtif,28700000,12,5.63,2465000,2023-01-09,Ditolak,1,Tidak,0,
LN001134,APP00905,Kredit Tanpa Agunan,42400000,36,8.49,1338000,2023-02-06,DITOLAK,2,Tidak,0,
LN001135,APP00906,Pendidikan,69800000,24,11.53,3270000,2025-12-22,disetujui,3,Tidak,0,0
LN001136,APP00907,Kredit Multiguna,87300000,12,10.54,7697000,2023-07-14,Approved,1,Ya,98100000,0
LN001137,APP00908,Konsumtif,19200000,24,16.6,946000,2023-02-23,Rejected,2,Tidak,0,
LN001138,APP00909, Modal Usaha ,67800000,12,6.95,5865000,2023-08-30,disetujui,2,Ya,103300000,0
LN001139,APP00910,KKB,149500000,36,10.07,4829000,2025-10-17,Approved,1,Ya,243400000,0
LN001140,APP00911,Kredit Multiguna,Rp. 195000000,48,14.09,5337000,2024-06-18,DISETUJUI,1,Ya,196800000,0
LN001141,APP00912,Modal Usaha,Rp 395600000,60,16.22,9667000,2024-01-04,DALAM PROSES,1,Ya,741800000,
LN001142,APP00913,Konsumtif,21900000,6,16.65,3829000,2024-06-18,disetujui,3,Tidak,0,0
LN001143,APP00914,Pendidikan,81000000,24,13.62,3875000,2024-11-06,DISETUJUI,4,Tidak,0,0
LN001144,APP00915,Konsumtif,18600000,24,15.41,905000,2024-04-03,Approved,3,Tidak,0,0
LN001145,APP00916,KKB  ,276700000,12,6.66,23899000,2023-11-01,Disetujui,1,Ya,255200000,0
LN001146,APP00917,Konsumtif,13000000,6,9.85,2229000,2023-04-01,DISETUJUI,1,Tidak,0,0
LN001147,APP00918,KKB,141600000,24,6.81,6328000,2023-09-16,DISETUJUI,4,Ya,267300000,0
LN001148,APP00919,Konsumtif,Rp 4000000,24,12.48,189000,2024-02-29,DITOLAK,4,Tidak,0,
LN001149,APP00919,Konsumtif,19400000,6,11.24,3340000,2023-12-14,disetujui,5,Tidak,0,1
LN001150,APP00920,KPR,1307800000,60,13.02,29770000,2024-03-04,DISETUJUI,2,Ya,2026500000,1
LN001151,APP00921,Modal Usaha,Rp310100000,12,7.57,26913000,2024-07-23,dalam proses,2,Ya,523600000,
LN001152,APP00922,Konsumtif,4100000,24,8.25,186000,2024-06-29,Approved,1,Tidak,0,0
LN001153,APP00922,KPR,233300000,180,16.88,3571000,2024-12-30,Disetujui,5,Ya,331900000,0
LN001154,APP00923, KPR ,1634000000,300,15.54,21616000,2024-04-20,DITOLAK,1,Ya,2887600000,
LN001155,APP00924,Kredit Multiguna  ,101400000,60,11.32,2221000,2024-12-26,disetujui,1,Ya,126300000,0
LN001156,APP00925,KPR,1158300000,60,9.96,24588000,2025-05-02,ditolak,2,Ya,1822700000,
LN001157,APP00926,KKB,435800000,48,14.06,11922000,2023-08-02,Pending,2,Ya,524900000,
LN001158,APP00927,KKB,152200000,36,13.91,5195000,2024-04-16,disetujui,3,Ya,299400000,1
LN001159,APP00928,KKB,Rp 485300000,60,12.55,10931000,2023-04-15,dalam proses,1,Ya,923700000,
LN001160,APP00929,Kredit Tanpa Agunan,Rp. 17200000,24,10.83,800000,2024-09-03,DISETUJUI,2,Tidak,0,0
LN001161,APP00929,KPR,1848800000,240,17.29,27527000,2023-10-03,Rejected,3,Ya,2222900000,
LN001162,APP00930,KKB,119500000,12,15.59,10819000,2023-11-22,Dalam Proses,3,Ya,100500000,
LN001163,APP00931,Pendidikan,98300000,36,5.15,2953000,2023-07-22,DITOLAK,3,Tidak,0,
LN001164,APP00931,Renovasi Rumah,192800000,60,9.25,4026000,2025-07-03,Pending,3,Tidak,0,
LN001165,APP00932,Kredit Multiguna,19000000,36,8.38,599000,2025-01-10,Pending,5,Ya,36200000,
LN001166,APP00933,Renovasi Rumah,25200000,24,5.63,1113000,2025-03-17,ditolak,3,Tidak,0,
LN001167,APP00934,KPR,353700000,120,16.5,6036000,2023-06-10,Disetujui,1,Ya,596100000,0
LN001168,APP00935,Renovasi Rumah,Rp 252700000,36,9.02,8038000,2024-06-11,Approved,1,Tidak,0,0
LN001169,APP00935,Renovasi Rumah,212600000,36,13.1,7174000,2025-02-27,Rejected,1,Tidak,0,
LN001170,APP00936, Pendidikan ,59500000,12,8.67,5194000,2023-10-18,Dalam Proses,2,Tidak,0,
LN001171,APP00937,  Modal Usaha  ,304700000,12,14.06,27367000,2024-11-09,Rejected,1,Ya,429200000,
LN001172,APP00938,Pendidikan  ,13000000,12,9.79,1142000,2024-11-06,Rejected,1,Tidak,0,
LN001173,APP00939,KKB,466500000,48,8.34,11463000,2025-06-05,Rejected,2,Ya,823300000,
LN001174,APP00939,Modal Usaha,459500000,12,13.14,41071000,2024-04-13,Ditolak,1,Ya,504100000,
LN001175,APP00940,Renovasi Rumah,221700000,12,10.37,19529000,2024-06-04,dalam proses,1,Tidak,0,
LN001176,APP00941,Renovasi Rumah,65100000,24,7.41,2927000,2023-05-18,dalam proses,4,Tidak,0,
LN001177,APP00942,Renovasi Rumah,284700000,24,15.15,13824000,2025-07-26,DITOLAK,1,Tidak,0,
LN001178,APP00943,Renovasi Rumah,184100000,12,16.56,16752000,2024-09-25,disetujui,4,Tidak,0,0
LN001179,APP00943,Renovasi Rumah,290100000,60,12.28,6494000,2025-09-03,Rejected,2,Tidak,0,
LN001180,APP00944,Renovasi Rumah  ,Rp272300000,24,10.89,12677000,2023-04-03,Approved,1,Tidak,0,0
LN001181,APP00945,Kredit Multiguna,154500000,60,10.8,3344000,2025-06-23,Disetujui,2,Ya,202400000,0
LN001182,APP00946,Modal Usaha,215800000,24,9.95,9953000,2024-06-02,Approved,2,Ya,340600000,0
LN001183,APP00947,KPR,1340200000,180,10.47,14790000,2025-07-05,Approved,1,Ya,2082700000,0
LN001184,APP00947,Konsumtif,3600000,24,8.94,164000,2024-07-22,Ditolak,2,Tidak,0,
LN001185,APP00948,  Pendidikan,Rp65400000,48,17.28,1897000,2023-04-24,DISETUJUI,2,Tidak,0,0
LN001186,APP00949,Renovasi Rumah,IDR 171500000,12,13.32,15344000,2024-10-18,DISETUJUI,1,Tidak,0,0
LN001187,APP00949,Renovasi Rumah,164500000,36,9.38,5260000,2024-11-20,Rejected,3,Tidak,0,
LN001188,APP00950,  Pendidikan,97600000,36,17.63,3510000,2023-01-07,DITOLAK,5,Tidak,0,
LN001189,APP00951,KPR,1672800000,240,7.09,13060000,2025-08-20,Approved,3,Ya,2734400000,1
LN001190,APP00951,KPR,1740600000,300,12.55,19044000,2024-07-12,Rejected,4,Ya,2928500000,
LN001191,APP00952,Kredit Tanpa Agunan,33400000,6,15.24,5817000,2024-01-19,ditolak,2,Tidak,0,
LN001192,APP00953,Renovasi Rumah  ,125500000,36,5.6,3795000,2025-09-14,Rejected,2,Tidak,0,
LN001193,APP00954,Konsumtif,24800000,24,8.33,1125000,2024-07-23,Approved,2,Tidak,0,0
LN001194,APP00955,  Kredit Tanpa Agunan  ,Rp 44100000,24,5.28,1940000,2025-08-22,Rejected,1,Tidak,0,
LN001195,APP00956,  Pendidikan,62300000,48,11.89,1637000,2025-09-10,Ditolak,1,Tidak,0,
LN001196,APP00957,Modal Usaha,135800000,36,15.72,4756000,2023-02-07,disetujui,5,Ya,186900000,1
LN001197,APP00958,Renovasi Rumah,171100000,12,12.18,15216000,2023-07-04,Ditolak,3,Tidak,0,
LN001198,APP00958,KKB,396200000,24,12.44,18732000,2024-09-07,Disetujui,1,Ya,434500000,0
LN001199,APP00959,  Pendidikan  ,IDR 84200000,36,6.25,2571000,2023-06-18,Ditolak,1,Tidak,0,
LN001200,APP00960,Kredit Tanpa Agunan,34000000,36,13.4,1152000,2024-06-03,disetujui,2,Tidak,0,0
LN001201,APP00960,Konsumtif,IDR 14000000,24,14.7,677000,2024-08-10,Pending,2,Tidak,0,
LN001202,APP00961, Pendidikan ,12200000,24,5.13,536000,2024-01-03,Pending,2,Tidak,0,
LN001203,APP00962,KKB,265300000,24,9.65,12199000,2024-11-06,DISETUJUI,1,Ya,353400000,0
LN001204,APP00963,Modal Usaha,391000000,60,6.87,7718000,2025-08-02,DITOLAK,2,Ya,728100000,
LN001205,APP00964,KKB,480200000,24,16.12,23540000,2025-06-12,Disetujui,2,Ya,660800000,0
LN001206,APP00964,KPR,Rp. 832600000,60,10.76,18003000,2023-12-05,DITOLAK,4,Ya,1622400000,
LN001207,APP00965,Pendidikan  ,70200000,24,5.97,3110000,2025-11-18,Approved,1,Tidak,0,0
LN001208,APP00966,  KKB  ,122300000,60,15.08,2915000,2024-07-27,Disetujui,3,Ya,164800000,0
LN001209,APP00966,Renovasi Rumah,232400000,24,15.4,11313000,2024-10-12,Disetujui,2,Tidak,0,0
LN001210,APP00967,Pendidikan  ,IDR 73600000,36,9.8,2368000,2025-06-26,Ditolak,5,Tidak,0,
LN001211,APP00967,KPR,Rp 1754600000,60,17.83,44393000,2025-08-02,Approved,1,Ya,3309600000,0
LN001212,APP00968,KPR,Rp 597000000,60,14.17,13944000,2025-06-30,Disetujui,1,Ya,1074900000,0
LN001213,APP00968, KKB ,404600000,36,12.35,13506000,2025-04-27,DISETUJUI,4,Ya,799200000,0
LN001214,APP00969,  KPR,1093200000,60,7.71,22015000,2025-02-19,DISETUJUI,4,Ya,1653200000,0
